id,assetCode,name,productType,introduce,picture,ctId,ctName,shelfTime,price,tags,tagsStr,sceneCode,sceneName,create_time,priceRegList,industryZone,dataType,industryCode,industryStr,siteCode,siteStr,productTypeDesc,priceDesc,updateFrequency,startTime,endTime,sourceText,picture_url
2001593281962172416,0041010503PI100974,郑州市个人公积金最新一笔公积金缴至年月查询数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其当前单位最近最近一笔公积金缴纳年月以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:11:22,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1687261218402205696,0341010017PS013466,唐河县2022年卫星遥感影像（0.7m）,dataSet,本数据产品为河南省南阳市唐河县2022年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：光启农业号卫星；空间分辨率：0.7m；覆盖面积：2497平方公里；拍摄时间：2022年8月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。,exchange-data-file/2023/08/04/20230804091318A057_唐河县2022.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-04 15:38:10,74910.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2022-07-31,2022-08-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/04/20230804091318A057_唐河县2022.png
2001593281522831360,0041010503PI100963,郑州市个人公积金缴纳账户状态核验数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其公积金账户账户状态以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:11:06,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,
1687261220696489984,0341010017PS013500,新野县2022年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省南阳市新野县2022年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：光启农业号卫星；空间分辨率：0.7m；覆盖面积：1056平方公里；拍摄时间：2022年8月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/04/20230804091639A058_新野县2022.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-04 15:37:59,31680.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2022-07-31,2022-08-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/04/20230804091639A058_新野县2022.png
2001593280902074368,0041010503PI101009,郑州市个人公积金6个月内公积金单位缴纳月数统计数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其最近6个月缴纳公积金月份数以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。

",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:10:59,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1687261216045006848,0341010017PS013422,方城县2022年卫星遥感影像（0.7m）,dataSet,本数据产品为河南省南阳市方城县2022年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：光启农业号卫星；空间分辨率：0.7m；覆盖面积：2542平方公里；拍摄时间：2022年8月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。,exchange-data-file/2023/08/04/20230804091743A059_方城县2022.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-04 15:37:53,76260.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2022-07-31,2022-08-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/04/20230804091743A059_方城县2022.png
2001593280422862848,0041010503PI101054,郑州市个人不动产抵押状态核验查询数据元件,dataApi,"该数据产品基于郑州市不动产数据开发形成，金融机构得到用户授权后可以用于查询其不动产抵押状况以更精准地评估借款人的还款能力和资产实力，并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:10:32,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1687261220131471360,0341010017PS013499,淅川县2022年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省南阳市淅川县2022年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：光启农业号卫星；空间分辨率：0.7m；覆盖面积：2817平方公里；拍摄时间：2022年8月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/04/20230804091812A073_淅川县2022.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-04 15:37:50,84510.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2022-07-31,2022-08-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/04/20230804091812A073_淅川县2022.png
2001593279954161664,0041010503PI101043,郑州市个人不动产持有状况查询数据元件,dataApi,"该数据产品基于郑州市不动产数据开发形成，金融机构得到用户授权后可以用于查询其不动产持有情况以更精准地评估借款人的还款能力和资产实力，并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:09:02,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1687261214175559680,0341010017PS013622,新野县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省南阳市新野县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：光启农业号卫星；空间分辨率：0.7m；覆盖面积：1056平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/04/20230804091850A060_新野县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-04 15:37:46,73920.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/04/20230804091850A060_新野县2023.png
2001593279467622400,0041010503PI101032,郑州市个人公积金12个月内单位补缴月数统计数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其最近12个月补缴缴公积金月份数以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。

",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:08:14,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1687261209243058176,0341010017PS013544,方城县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省南阳市方城县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：光启农业号卫星；空间分辨率：0.7m；覆盖面积：2542平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/04/20230804091931A074_方城县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-04 15:37:42,177940.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/04/20230804091931A074_方城县2023.png
2001593279021965312,0041010503PI101021,郑州市个人公积金6个月内公积金单位补缴月数统计数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其最近6个月补缴公积金月份数以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:08:04,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1687261208654643200,0341010017PS013533,邓州市2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省邓州市2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：光启农业号卫星；空间分辨率：0.7m；覆盖面积：2369平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/04/20230804092001A075_邓州市2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-04 15:37:38,165830.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/04/20230804092001A075_邓州市2023.png
2001593278480900096,0041010503PI101010,郑州市个人公积金12个月内单位缴纳月数统计数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其最近12个月缴纳公积金月份数以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:07:51,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671943117938688,0341010017PS013088,鹿邑县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省周口市鹿邑县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1248平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803110819A007_鹿邑县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:23:51,87360.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803110819A007_鹿邑县2023.png
2001589503654498304,0041010503PI101100,郑州市个人公积金缴存基数评估数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其公积金缴存基数情况以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:06:50,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671941943533568,0341010017PS013099,商水县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省周口市商水县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1325平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803110534A004_商水县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:23:49,92750.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803110534A004_商水县2023.png
2001589503654498305,0041010503PI101100,郑州市个人公积金缴存基数评估数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其公积金缴存基数情况以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:06:23,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671942519300096,0341010017PS013077,扶沟县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省周口市扶沟县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1163平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803110723A006_扶沟县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:23:46,81410.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803110723A006_扶沟县2023.png
2001589504120066048,0041010503PI101065,郑州市个人不动产共用情况核验数据元件,dataApi,"该数据产品基于郑州市不动产数据开发形成，金融机构得到用户授权后可以用于查询其不动产共有情况以更精准地评估借款人的还款能力和资产实力，并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:03:01,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671943710482432,0341010017PS013111,太康县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省周口市太康县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1761平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803110845A005_太康县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:23:43,123270.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803110845A005_太康县2023.png
2001589504580378624,0041010503PI101076,郑州市个人不动产核验查询数据元件,dataApi,"该数据产品基于郑州市不动产数据开发形成，金融机构得到用户授权后可以用于对用户的不动产持有情况进行核验以更精准地评估借款人的还款能力和资产实力，并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:02:45,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671944283955200,0341010017PS013122,西华县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省周口市西华县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1208平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803111725A006_西华县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:57,84560.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803111725A006_西华县2023.png
2001589504999809024,0041010503PI101087,郑州市个人不动产总价值评估数据元件,dataApi,"该数据产品基于郑州市不动产数据开发形成，金融机构得到用户授权后可以用于查询其不动产价值情况以更精准地评估借款人的还款能力和资产实力，并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:02:20,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671944905859072,0341010017PS013133,项城市2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省项城市2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1083平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803111821A007_项城市2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:54,75810.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803111821A007_项城市2023.png
2001589505432883200,0041010503PI101098,郑州市个人处罚事由分布数据元件,dataApi,"该数据产品基于郑州市行政处罚数据开发形成，金融机构得到用户授权后可以用于查询其行政处罚事由分布情况以更精准地评估借款人的行为习惯和诚信水平，并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:02:07,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671945479331840,0341010017PS013100,沈丘县2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省周口市沈丘县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1082平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803111918A008_沈丘县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:51,75740.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803111918A008_沈丘县2023.png
2001585729271631872,0041010503PI101111,郑州市个人公积金累计缴纳时长查询数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其近五年公积金累计缴纳时长以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 17:01:18,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671974492479488,0341010017PS013155,济源市2023年卫星遥感影像（0.7m）,dataSet,"本数据产品为河南省济源市2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：林草一号卫星；空间分辨率：0.7m；覆盖面积：1931平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。
",exchange-data-file/2023/08/03/20230803112157A009_济源市2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:47,135170.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803112157A009_济源市2023.png
2001585729476091904,0041010503PI101111,郑州市个人公积金累计缴纳时长查询数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于查询其近五年公积金累计缴纳时长以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 16:56:39,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671791557910528,0341010017PS013233,汝南县2022年卫星遥感影像（0.7m）,dataSet,本数据产品为河南省驻马店市汝南县2022年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：资环一号卫星；空间分辨率：0.7m；覆盖面积：1502平方公里；拍摄时间：2022年8月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。,exchange-data-file/2023/08/03/20230803141245A023_汝南县2022.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:44,45060.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2022-07-31,2022-08-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803141245A023_汝南县2022.png
2001585729951109120,0041010503PI101122,郑州市个人收入稳定性评估数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于核验其公积金缴纳单位以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 16:56:20,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671790450614272,0341010017PS013211,泌阳县2022年卫星遥感影像（0.7m）,dataSet,本数据产品为河南省驻马店市泌阳县2022年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：资环一号卫星；空间分辨率：0.7m；覆盖面积：2335平方公里；拍摄时间：2022年8月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。,exchange-data-file/2023/08/03/20230803141032A021_泌阳县2022.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:42,70050.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2022-07-31,2022-08-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803141032A021_泌阳县2022.png
2001585730398838784,0041010503PI101133,郑州市个人公积金缴纳单位核验数据元件,dataApi,"该数据产品基于郑州市公积金数据开发形成，金融机构得到用户授权后可以用于核验其公积金缴纳单位以评估信贷用户的收入情况以及稳定性并为贷款业务提供有效支撑。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 16:55:54,1.0,03,个人信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671747765182464,0341010017PS013322,泌阳县2023年卫星遥感影像（0.7m）,dataSet,本数据产品为河南省驻马店市泌阳县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：资环一号卫星；空间分辨率：0.7m；覆盖面积：2335平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。,exchange-data-file/2023/08/03/20230803115057A016_泌阳县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:39,163450.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803115057A016_泌阳县2023.png
2001585730847629312,0041010503PI101155,郑州市企业注册资本规模数据元件,dataApi,"该产品基于郑州市企业基本信息数据开发形成，金融机构得到用户授权后可以通过企业名称与统一社会信用代码查询企业注册资本规模。赋能反洗钱、信贷审核等场景，防范金融风险。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-12-23 16:32:46,1.0,01,企业信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
1686671903917973504,0341010017PS013066,郸城县2023年卫星遥感影像（0.7m）,dataSet,本数据产品为河南省周口市郸城县2023年卫星遥感影像（0.7m），卫星来源：中科光启星座；拍摄卫星：环星一号卫星；空间分辨率：0.7m；覆盖面积：1490平方公里；拍摄时间：2023年6月。数据参数：卫星影像（4波段），全色波段为450-750nm，蓝色波段为450-510nm，绿色波段为515-580nm，红色波段为590-690nm，近红外波段（750-900nm）；影像幅宽：5.1Km。,exchange-data-file/2023/08/03/20230803112344A008_郸城县2023.png,1639071694436044801,中科光启空间信息技术有限公司,2023-08-03 17:15:35,104300.0,22,遥感信息,,"三农,制造,住建,交通,文旅,政务,能源,环保,企服,综合",,,,公共数据,17,时空,00,河南省,,,NO,2023-05-31,2023-06-01,授权采集,https://market.zzbdex.com/exchange-data-file/2023/08/03/20230803112344A008_郸城县2023.png
1983738126878298112,0041010503PI100727,郑州市企业参保人数数据元件,dataApi,"该产品基于郑州市企业年报数据数据开发形成，金融机构得到用户授权后可以通过统一社会信用代码查询企业参保人数情况。赋能反洗钱、信贷审核等场景，防范金融风险。
",exchange-data-api/中电郑州LOGO.png,1889154962357940225,中电（郑州）数据产业有限公司,2025-10-31 11:37:34,1.0,01,企业信息,,金融,,[],,,03,金融,110,数据元件,,/次,MONTH,2005-01-01,,授权采集,https://market.zzbdex.com/exchange-data-api/中电郑州LOGO.png
