uid,registrationDataName,productImage,dataContentIntroduction,industryClassification,dataProvisionMethod,Negotiable,sjType
4ac2feec770840dd8a289432cb3d3592,河北省张家口市-居民服务业-桥西区内地居民结婚登记查询数据集,defaultProductThumbnail,"
该数据资源为张家口市桥西区民政局婚姻登记处在履行婚姻登记服务过程中产生的婚姻登记数据，包括结婚登记日期、结婚证字号、身份证件号等具体信息，可用于婚姻状况查询。",5182539c31a811f0a22c0242ac120012,0,面议,预上架
fed73b0fa75f4105999aa00d4ace67c9,河北省秦皇岛市-国家机构-国内水路运输经营许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“国内水路运输经营许可证”证照信息等数据源开发形成，具备证照信息查询功能。,51d6a2ab31a811f0a22c0242ac120012,0,面议,预上架
b24a04228cb243a2b94421575a132c1e,河北省秦皇岛市-国家机构-食品经营许可证查询接口,defaultProductThumbnail,该数据产品和服务基于“食品经营许可证”证照信息等数据源开发形成，具备证照信息查询功能。,51d6a2ab31a811f0a22c0242ac120012,0,面议,预上架
e183eb5af022499daf947f62373f7566,河北省秦皇岛市-国家机构-统一社会信用代码证书查询接口,defaultProductThumbnail,该数据产品和服务基于“统一社会信用代码证书”证照信息等数据源开发形成，具备证照信息查询功能。,51d6a2ab31a811f0a22c0242ac120012,0,面议,预上架
986ed2ec7a6048abb66ea11fb3b94103,河北省张家口市-农、林、牧、渔专业及辅助性活动-张北县生鲜乳收购许可证查询数据集,defaultProductThumbnail,该数据资源为张北县数据和政务服务局，在履行生鲜乳收购许可证审批职权过程中产生，包括收购站名称、收购站地址、收购地域范围、负责人等具体信息，可用于生鲜乳收购单位（个人）的信息的公示和查询。,0c4dd6a0661045799f771962fce2c005,0,面议,预上架
ac0e66b775cc47a7a158dc8b91e796cb,河北省张家口市-房屋建筑业-涿鹿县建设工程规划许可证查询数据集,defaultProductThumbnail,该数据资源为涿鹿县数据和政务服务局在履行建设工程规划许可审批职权产生，包含建设单位、建设项目名称、建设位置、建设规模等具体信息，可用查询企业经营健康状况，建设工程许可查询。,509ace7e31a811f0a22c0242ac120012,0,面议,预上架
a020ce8457da420cbd355f92a9152c7b,河北省张家口市-生态保护和环境治理业-怀来县乡镇站点空气质量分钟报数据数据集,defaultProductThumbnail,该数据为张家口市生态环境怀来县分局在开展大气污染防治工作中全县17个乡镇空气质量监测点位每分钟产生的二氧化硫、氮氧化物、PM2.5、PM10、臭氧等污染物监测数据，可用于地区空气质量分析研判。,516cf6b231a811f0a22c0242ac120012,0,面议,预上架
2952eb6a263743a8bef034f9aa3b577a,河北省廊坊市霸州市-餐饮业-学校食堂视频监控智能分析,f9ba56cc78ff4dbc8873c12479a7efd9,基于霸州市食品安全与 AI 技术融合的战略部署，为校园餐饮打造的全流程数智化解决方案。通过 AI 技术构建主动式、实时化的风险预警与合规管理系统，对食材采购、加工、配送全流程实时监管，精准识别并预警合规风险，推动食品安全监管从 “可视化” 升级为 “智能化”；同时结合学生课程安排，实现餐食科学营养搭配，打造安全与健康兼具的校园餐饮服务新模式。方案依托可信数据空间与GPU 算力中心的基础设施支撑，以现有 “互联网 + 明厨亮灶” 系统为基础进行升级，通过 AI 技术构建起一套主动式、实时化的风险预警与合规管理系统。AI 系统深度对接学生课程与活动安排数据，结合不同学段学生的营养需求标准、个体体检指标（如身高体重、微量元素水平）及饮食禁忌，智能规划每日餐食搭配。,51048e4c31a811f0a22c0242ac120012,0,面议,预上架
3e256df06c49485cae14e721bff3a38f,河北省廊坊市永清县-水利管理业-供水公司远程表收费数据集,defaultProductThumbnail,基于霸州市食品安全与 AI 技术融合的战略部署，为校园餐饮打造的全流程数智化解决方案。通过 AI 技术构建主动式、实时化的风险预警与合规管理系统，对食材采购、加工、配送全流程实时监管，精准识别并预警合规风险，推动食品安全监管从 “可视化” 升级为 “智能化”；同时结合学生课程安排，实现餐食科学营养搭配，打造安全与健康兼具的校园餐饮服务新模式。方案依托可信数据空间与GPU 算力中心的基础设施支撑，以现有 “互联网 + 明厨亮灶” 系统为基础进行升级，通过 AI 技术构建起一套主动式、实时化的风险预警与合规管理系统。AI 系统深度对接学生课程与活动安排数据，结合不同学段学生的营养需求标准、个体体检指标（如身高体重、微量元素水平）及饮食禁忌，智能规划每日餐食搭配。,516611c431a811f0a22c0242ac120012,0,面议,预上架
5430888805874a73978761ff113c776d,河北省衡水市-商务服务业-冀州“企信通”企业信息核验场景产品和服务,defaultProductThumbnail,该事项基于冀州区数据和政务服务局持有的个体工商户、企业和农民专业合作社经营主体注册登记信息等数据源开发形成，具备企业真实性核验、信用承诺信息查询等功能，可支撑银行等金融机构强化开户环节风控能力。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
7c10f0a073e546b599a402bc19794d0e,河北省廊坊市-其他金融业-企业四要素验证,5788151a037a45418a0b0c8fe2f0aa43,用于核验企业身份真实性的数据接口，通过比对企业名称、统一社会信用代码、法人姓名、法人身份证号这四项信息与权威数据源的一致性，广泛用于金融、政务、电商等需要强身份核验的场景，助力企业降本增效、防控风险与合规经营。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
c39560239d324a19a257624b246ef92f,河北省廊坊市-其他金融业-政采贷服务产品,ea3ef46bae8b4f26b8573b9d44c7386b,中标企业需要贷款时，可通过线下方式或第三方融资信息平台与金融机构对接，金融机构与企业对接后，可通过接口形式调用政采贷数据服务，对该企业在指定时间范围内公共资源交易相关信息进行核验和综合评估分析，依据输出的企业政采分析报告确定是否为该企业提供贷款，以及贷款额度、贷款利率及还款条件等。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
a80a2aeffcd14b1a8defa95d2ad515ac,河北省廊坊市-其他金融业-个人贷后风控产品,126ad91bb09440e7b8a5977f4be9eda0,个人贷后风控专项数据产品：在取得对应地市数据局的公积金数据产品运营准入和授权后，依托住房公积金业务核心数据个人公积金缴存状态（正常、停缴、缓缴）、月缴存额、缴存连续性与稳定性、缴存时长等数据信息，经过脱敏、建模、加工，形成标签化的个人公积金信用数据产品，推送给金融机构应用于个人贷后风控业务场景和流程，助力金融机构动态监测借款人还款能力与履约意愿变化，精准预警逾期、断供等风险。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
d1852ed5496c4991b68e50c2937f2a06,河北省廊坊市-其他金融业-企业贷后产品,fd4ecc2e72ef4ecdb36c4b4775663452,企业贷后风险监测数据产品：在取得对应地市数据局的公积金数据产品运营准入和授权后，聚焦企业贷后关键风险点，依托企业公积金缴存异动数据如月度缴存额较往期下滑幅度、缴存人数骤减比例、停缴、申请缓缴的时间及原因、异常补缴的频次与金额、缴存基数批量下调幅度等，经过脱敏、建模、加工，形成标签化的企业贷后监测数据产品，推送给金融机构应用于企业贷款发放后的风险动态监测、预警信号识别、风险处置辅助决策等业务场景和流程，助力机构及时掌握企业经营恶化信号，提前采取风控措施。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
961947dbce964747a464eab8f464ffb5,河北省廊坊市广阳区-其他金融业-科创企业全息画像数据集,90672eff944141f1bae37169300f700b,本产品基于工信部门权威发布的专精特新企业认定信息，结合企业工商注册基本信息，为金融机构提供企业专精特新资质的实时、精准核验服务。在获得企业授权的前提下，银行可通过接口查询目标企业是否具备专精特新资质、认定层级、有效期限及复核状态等关键信息，辅助信贷审批决策。该服务有助于银行识别优质科创型中小企业，落实差异化信贷政策，提高对专精特新企业的融资支持效率，同时防范资质造假风险，提升贷前审查的合规性与可靠性。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
6d77223e943445f09b49dcae32f2d528,河北省廊坊市-其他金融业-住房公积金信用赋能场景-企业营销产品,4e81ef555a844087a02acfa1687ce783,企业营销精准赋能数据产品：在取得对应地市数据局的公积金数据产品运营准入和授权后，提取企业连续缴存时长、月均缴存总额、缴存人数增长率、缴存人数规模、缴存比例、缴存基数合规性、无违规缴存记录等核心公积金业务数据，搭配企业所属行业、成立年限、注册区域、企业规模等附加画像数据作为筛选条件。经脱敏、建模、加工后形成标签化的企业精准营销数据产品，可根据金融机构设定的具体条件（如特定行业、缴存人数区间、区域范围、缴存金额阈值、缴存比例阈值）等批量条件查询返回符合要求的企业清单，输出数据量限制在50笔、次推送给金融机构，应用于企业客户精准筛选、分层分类营销、产品精准匹配等业务场景和流程，有效提升机构获客效率与转化质量。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
aea9c47fe73243a5b1943a6d2e600bfc,河北省廊坊市-其他金融业-企业主要人员核验,9a50ee7346524eb38a036c4d468d3818,通过企业名称或者统一信用代码等，查询企业 董监高（含历史数据）,5135600b31a811f0a22c0242ac120012,0,面议,预上架
1a9384971ce9463ba988c9b0926b5fdd,河北省廊坊市香河县-道路运输业-公交客流与票务洞察数据服务包,a8e2a2e43f19470890f9557e9d8ec7ae,本产品基于城市公交公司真实运营数据（经脱敏与合规处理），整合线路人流分布、班次运行频次、乘客购票行为（含扫码、刷卡、现金等支付方式） 等多维度信息，通过标准化数据接口或定期数据包形式，为广告公司提供高价值的人群流动画像与出行消费洞察服务。,50cbc1bd31a811f0a22c0242ac120012,0,面议,预上架
c66ba754b28247cabd8473c3b2547bf4,河北省廊坊市-其他金融业-企业行政许可核查,deb7d563f2484babbbafb1b411a08302,通过企业名称、统一代码、组织机构代 码、或注册号，获取企业所有行政许可 信息（含历史），企业行政许可信息包 括许可文件名称、决定许可机关、许可 内容、决定日期、有效期自、截止日期、 有效期至等,5135600b31a811f0a22c0242ac120012,0,面议,预上架
69e41ff5648347ea8b421f124808e9e0,河北省廊坊市-其他金融业-企业基础信息核验,48317f27c0da44eeaa4b04aacd4279cc,通过企业名称或者统一信用代码等，查询企业 基本信息等，适用于内部系统核验企业用户信 息；也支持事业单位、社会组织等基础信息查 询,5135600b31a811f0a22c0242ac120012,0,面议,预上架
25d86d0a6b5d4357abfcfab769a8a3a0,河北省衡水市饶阳县-商务服务业-饶阳县“招采通”产品和服务,defaultProductThumbnail,该数据产品和服务基于饶阳县政府采购、工程建设等公开招投标数据开发，具备招投标数据清洗转换、结构化建库及标讯关键字查询功能，支撑市场主体研判商机、优化投标策略。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
2e3823b2da8a4122b68fac121993114c,河北省沧州市-商务服务业-车租智盾,defaultProductThumbnail,该产品源于沧州市运河区行政审批局数据加工形成，提供按企业名称、统一社会信用代码、经营范围、状态进行关联查询的接口，向租车服务业反馈企业经营状态。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
b3c1893e006f4038a5910124f43a539e,河北省沧州市-水的生产和供应业-水管家,defaultProductThumbnail,源于黄骅市供水公司产生企业用水数据，通过 API 接口为信贷部门，投资机构、监管机构等提供信息服务，评估企业合规风险，提供“合规画像”。,5093c5bc31a811f0a22c0242ac120012,0,面议,预上架
9488091b79ae4adfa83ef3858e3dbefd,河北省沧州市-金融业-安信置业,defaultProductThumbnail,源于沧州市盐山县自然资源和规划局的不动产登记信息数据开发形成，通过 API 为金融机构、房产服务平台等提供信息核验服务，可支撑实时核验。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
e1473938bd4b43ecac2a03905cc7983d,河北省沧州市-保险业-婚恋助手,defaultProductThumbnail,源于沧州市盐山县人社局社保信息数据开发形成产品，通过 API 接口为金融、征信机构赋能，著提升金融风控审核效率与信贷审批精准度。,512e7c6931a811f0a22c0242ac120012,0,面议,预上架
276470465cb44a72bff78a80ad8cb615,河北省沧州市-燃气生产和供应业-智慧燃气,defaultProductThumbnail,该数据产品源于沧州市盐山县燃气公司企业用气数据，通过 API 接口为信贷部门，投资机构、监管机构等提供信息服务，评估企业合规风险，提供“合规画像”。,508caf9a31a811f0a22c0242ac120012,0,面议,预上架
310cbf366eb94a298a02303f8e66e9d8,河北省衡水市故城县-其他金融业-故城县数信链风控场景产品和服务,defaultProductThumbnail,该产品基于故城县个体工商户及企业注册登记信息、商品房预售许可证信息等数据源开发形成，具备企业主体身份核验、房屋抵押贷申请真实性核验功能，可支撑金融机构贷前调查、提升风控审核效率及精准授信能力。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
d68950dc2d6742ef867c2d9ab520623d,河北省衡水市阜城县-教育-阜城县“教师资质信息核验”场景产品 和服务,defaultProductThumbnail,该数据产品和服务基于政府数据开放平台、地方公共信用信息平台等数据源开发形成，具备执业信用评价与管理功能，可服务公共安全。,51978a8231a811f0a22c0242ac120012,0,面议,预上架
9ca08bb462d847a09ee74338612b3f26,河北省衡水市滨湖新区-专业技术服务业-“气象+文旅”数据赋能体 验升级产品和服务,defaultProductThumbnail,该数据产品和服务基于衡水市滨湖新区资源保护局气象数据源开发形成，具备为极端天气下的生态风险预警、灾害风险评估与安全运营规划功能，可支撑景区运营决策需求、降低运营安全风险。,5158270831a811f0a22c0242ac120012,0,面议,预上架
6fd957233cfe4c248a1bf0835d36348d,河北省衡水市高新区-化学原料和化学制品制造业-“化工供应链” 数据赋能产品和服务,defaultProductThumbnail,该数据产品和服务基于高新区化工企业备案信息等数据源开发形成，具备按化学品名称、CAS 号精准查询匹配生产企业名录、企业合规资质、产能规模等核心功能，可支撑化工采购商高效对接优质供应商。,0d3c7368317811f0a22c0242ac120012,0,面议,预上架
0407de25672641f7bc5d8ef341bf0506,河北省衡水市道路运输业武强县“货运通”道路运输企业核验产品和服务,defaultProductThumbnail,事项基于道路运输企业等公共数据资源开发形成，具备承运主体身份权威核验、标准化数据支撑功能，可支撑规范道路货物运输市场秩序、提升运输合作效率，为相关市场主体提供合规高效的业务,50cbc1bd31a811f0a22c0242ac120012,0,面议,预上架
8d5fb844eb9b49b5bd38887a0c9928a5,河北省秦皇岛经济技术开发区-专业技术服务业-产业链数据集,defaultProductThumbnail,该数据产品基于区域内全产业链数据开发形成，具备产业链数据统计、分析的功能，支撑政府科学决策与精准治理，同时助力企业高效运营与协同发展。,5158270831a811f0a22c0242ac120012,2,面议,预上架
167a8ff8114d427f9170a62b4946e421,河北省秦皇岛市昌黎县-道路运输业-“智泊通场”停车场泊车数据,defaultProductThumbnail,该数据产品基于公共停车数据开发形成，具备停车场泊车管理、数据统计分析等功能。可为县级政府部门、停车场运营方提供高效管理与监管支撑，助力城市静态交通资源优化配置。,50cbc1bd31a811f0a22c0242ac120012,0,面议,预上架
e1cbaca5cecd415694d5acb0100751e1,河北省秦皇岛市北戴河区-商务服务业-“民意慧景”民意分析数据集,defaultProductThumbnail,该数据产品基于政务便民热线服务中产生的诉求数据开发形成，具备为景区及周边商户提档升级提供分析佐证和数据分析支持的功能，协助景区改造、提档升级。,514a530f31a811f0a22c0242ac120012,2,面议,预上架
15ed988104c548baad2f53215041abd7,河北省秦皇岛市山海关区-道路运输业-“畅泊智驭”停车缴费统计数据,defaultProductThumbnail,该数据产品基于停车场停车缴费行为数据开发形成，具备停车场缴费数据统计分析功能，为停车场运营方、物业管理者提供决策支撑，同时助力优化用户缴费全链路体验。,50cbc1bd31a811f0a22c0242ac120012,0,面议,预上架
9cf1109cd72544d28c0b2975223b9aaa,河北省秦皇岛市青龙满族自治县-货币金融服务-“天果智贷”苹果品质指标数据集,defaultProductThumbnail,该数据产品基于气候对乡镇苹果品质进行评级的指标数据开发形成，具备量化种植风险评估、优化信贷授信决策等功能，为金融机构贷前风险评估提供数据支撑。,51207eef31a811f0a22c0242ac120012,0,面议,预上架
04313f16944b44a0ad0d94fc55aa7183,河北省秦皇岛市卢龙县-商务服务业-“云上房租宝”闲置国有土地房屋及农村校舍数据集,defaultProductThumbnail,该数据产品基于农村闲置校舍与闲置国有土地房屋资产统计数据开发形成，具备闲置资产租赁信息发布、浏览、查询等功能，为农村闲置校舍与闲置国有土地房屋提供线上租赁信息共享服务。,514a530f31a811f0a22c0242ac120012,2,面议,预上架
9e9b24973356434aa7c552b70e99d069,河北省秦皇岛市北戴河新区-专业技术服务业-“热链智眼”热能站设备状态数据集,defaultProductThumbnail,该数据产品以热能站数据为基础开发，可对热能站核心设备（锅炉、换热器、循环泵等）的运行状态进行预测，根据预测结果对设备运维商提供服务。,5158270831a811f0a22c0242ac120012,0,面议,预上架
e637072879dc4acda249bf3252b825d4,河北省秦皇岛市抚宁区-电力、热力生产和供应业-“绿储智图”储能项目选址数据,defaultProductThumbnail,该数据产品和服务基于能源资源和地理环境等数据开发形成，具备为能源企业提供储能项目选址支持的功能，助力储能资源精准布局与新能源消纳能力提升。,5085be8e31a811f0a22c0242ac120012,2,面议,预上架
d250a945280b4abebb6d5f9b833856db,河北省秦皇岛市海港区-电力、热力生产和供应业-“热力惠聚”缴费及用能数据,defaultProductThumbnail,该数据产品基于用户历年热力缴费数据和实际用能数据开发形成，具备精准识别高耗能商户的经营波动规律、不同消费群体的用能 偏好等功能，赋能商业综合体优惠券和消费补贴发放。,5085be8e31a811f0a22c0242ac120012,0,面议,预上架
49a88d6f0ba04923bcfff04c086f2ba4,河北省承德市-道路运输业-物流通,defaultProductThumbnail,该数据产品和服务基于道道路货物运输经营许可（普货）数据资源开发形成，预测了道路运输行业运行趋势，精准掌握客运货运车辆的资质情况，可服务于优化城乡物流配送网络、运输线路与资源调度，动态把握行业健康度。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
76bf8f56548842498efb9274b9aa26f8,河北省石家庄市新华区-道路运输业-道路运输许可数据集,defaultProductThumbnail,基于新华区开展道路运输许可工作中产生的数据经加工分析整理产生，人工采集修正处理后形成，具备履行优化监管与扶持政策，稳定市场主体，规避经营风险，提升存续概率等功能。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
0d2f9de56e7b433f8421a5e3400d0221,河北省石家庄市新华区-建筑安装业-特种设备使用单位数据集,defaultProductThumbnail,基于开展特种设备使用单位登记工作中产生的数据经加工分析整理产生，人工采集修正处理后形成，具备履行全生命周期安全监管，行业合规治理，市场趋势研判，应急处置支撑，数据共享与协同应用等功能。,50a8e9cc31a811f0a22c0242ac120012,2,面议,预上架
09b16b7c6db04881a6458410728fe2e6,河北省承德市-商务服务业-合规派遣查询通,defaultProductThumbnail,该数据来源丰宁县数据和政务服务局2023年1月1日至2025年12月20日的劳务派遣经营许可数据信息，该数据可辅助银行对企业授信业务办理。,514a530f31a811f0a22c0242ac120012,2,面议,预上架
1c74ddd0ddc6485785b4f60425ca6679,河北省承德市-商务服务业-企业行政许可事项查询分析,defaultProductThumbnail,该数据源来自承德市兴隆县数据和政务服务局社信体系建设管理股授权范围内的企业行政许可信息，时间范围为2020年1月至2025年10月内的数据，通过为用户提供县域内企业行政许可事项查询，以辅助相关机构编制企业信用报告。,514a530f31a811f0a22c0242ac120012,2,面议,预上架
8177a58ef6e640b688ac7ab443efab72,河北省石家庄市新华区-道路运输业-特种设备气瓶档案数据集,defaultProductThumbnail,基于新华区开展特种设备使用登记工作中产生的数据经加工分析整理产生，人工采集修正处理后形成，具备履行全生命周期安全监管，行业合规治理，市场趋势研判，应急处置支撑，数据共享与协同应用等功能。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
19260b026a55446e9f258b1179bc26a0,河北省承德市-卫生-企业行政许可事项查询分析,defaultProductThumbnail,卫生许可数据是行政审批部门在审批发放卫生许可证过程中产生的各类信息集合，核心用于记录和管理企业/机构的卫生资质审批情况，确保其经营活动符合公共卫生安全标准。,519ea78231a811f0a22c0242ac120012,2,面议,预上架
42fe176684954f888c0c0effed426166,河北省承德市-道路运输业-承运查,defaultProductThumbnail,该数据可有效核实车辆车牌号和营运证号是否相符，在政府监管与决策支持下，通过实时掌握运输企业及车辆的经营许可、资质状态，实现精准监测与风险预警，对无证运营、资质超期或存在重大安全隐患的主体进行定向排查与处置，提高执法效能，降低管理成本。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
dd2fbe7fdbd444f9816cba3778455e20,唐山市玉田县-水的生产和供应-非居民用水数据,defaultProductThumbnail,该数据资源为玉田县自来水有公司在非居民用水统计中所产生的数据，包含企业名称，证件号码，水务户号，经营地点，用水类型，用水量，用水金额，欠费金额，可用于非居民用水数据的查询。,5093c5bc31a811f0a22c0242ac120012,2,面议,预上架
7ff9aed327ec4392950758b37e6b912e,辛集市-商务服务业-信用数据查询接口,defaultProductThumbnail,根据用户的输入，为用户返回信用评估结果，为金融机构评定客户的信用等级提供依据，提高风险控制能力,514a530f31a811f0a22c0242ac120012,0,面议,预上架
29e3bb3b7fa04afc9065286c0429ad42,河北省唐山市高新开发区-建筑业-庆丰道和龙泽北路桥检测数据集,c73e0c0575124c7189e04d4f52728933,本数据产品为唐山市高新开发区庆丰桥和龙泽北路桥的桥梁检测数据集，包含检测桥梁过程中温度仪、测缝仪、静力水准仪、加速度、拉线位移计产生的检测数据，可用于桥梁结构健康监测与安全预警。,50a1b21731a811f0a22c0242ac120012,2,面议,预上架
2ef89da9996d41a2b9515c4cdc5f2d7f,河北省衡水市桃城区-其他金融业-衡水市桃城区“银企政务助手”产品和服务,defaultProductThumbnail,该数据产品和服务基于衡水市桃城区数据和政务服务局持有的政务服务事项清单、办事指南和服务窗口位置信息等公共数据，应用于银行等金融机构拓宽金融服务场景，帮助其实现精准服务。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
23da0da5eefe4bbdad4a591921ac89dc,河北省衡水市深州市-商务服务业-深州市“政企融信”核验产品和服务,defaultProductThumbnail,该数据产品和服务基于内资市场主体信息、企业投资项目审批等数据源开发形成，具备线上市场主体数据核验服务，助力金融机更准确地核验客户信息真实性、评估企业未来发展潜力与信用风险。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
4e3bdbc4d5ca49528834053c937c2bf2,河北省衡水市景县-其他金融业-景州城投公司信用融易通产品和服务,051ecd07f8cf43f69ecf3f0762ba27e9,该数据产品和服务基于景县公共信用信息行政许可数据、景县公共信用信息行政处罚数据等数据资源开发形成，具备金融机构核定客户信用等级，精准量化信用风险等功能，可支撑贷款审批、授信额度核定的决策，降低坏账风险。,5135600b31a811f0a22c0242ac120012,0,面议,预上架
1d5fb1c4d06b49a2842c1505ce3872fb,河北省承德市-商务服务业-企信通,defaultProductThumbnail,该数据产品基于围场县数政局履行企业登记过程中产生，包含企业设立、变更、备案的信息，可用于企业经营合规核查、商业合作风险评估、企业自身管理规划等场景。,514a530f31a811f0a22c0242ac120012,2,面议,预上架
b19526768231468681755b7d6cb96669,河北省承德市-互联网和相关服务-区域市场饱和度分析报告,defaultProductThumbnail,该数据产品基于承德市宽城县相关部门履行服务业监管职权，办理内资互联网上网服务营业场所筹建审批登记时产生，可用于上网服务场所筹建合规监管、行业发展态势分析与公共文化服务管理。,5112b17f31a811f0a22c0242ac120012,2,面议,预上架
14c25a06b36a49de99eb5f4483755ab0,河北省承德市-商务服务业-热河客流洞察,defaultProductThumbnail,该数据产品和服务基于平泉市线路站点数据、客运量数据等数据资源开发形成，具备通过分析公交线路站点、客运量等数据高效投放广告的功能，可助力本市广告业的发展。,514a530f31a811f0a22c0242ac120012,2,面议,预上架
8cdbd33aeaf244d78fe83e358c48da40,河北省承德市-货币金融服务-企业授信辅助分析,defaultProductThumbnail,该数据产品基于承德县企业备案等公共数据资源，经授权运营机构开发形成。用于分析企业综合资质，为金融机构授信提供辅助，具备特定场景的时效性和针对性。,51207eef31a811f0a22c0242ac120012,2,面议,预上架
5b096ce2d4be4bddb988f6a9247ad096,河北省承德市-道路运输业-农运通,defaultProductThumbnail,基于滦平县2022年12月1日-2025年6月10日道路货物运输数据开发，具备信息时效性，助力农运通场景下道路运输行业趋势研判与政企互动。,50cbc1bd31a811f0a22c0242ac120012,2,面议,预上架
f6afc6a6c2db4ecbb7399d88d059df65,河北省承德市-居民服务业-食品小餐饮趋势分析,defaultProductThumbnail,该数据产品和服务基于双桥区政务服务平台开发形成，预测了食品小餐饮登记趋势，具备信息时效性，又强化政企互动性功能，动态把握行业健康度。,51048e4c31a811f0a22c0242ac120012,2,面议,预上架
83dc84a9bfc8413c95e44c5d777dea09,河北省承德市-卫生-卫享查,defaultProductThumbnail,涵盖2022年12月23日-2025年6月9日滦平县公共场所卫生许可设立、延期、变更、注销数据，含办件编码、申请人名称、办结时间等核心字段，为涉农主体卫生资质核验提供数据支撑。,519ea78231a811f0a22c0242ac120012,2,面议,预上架
6395e1190a7c4f96aad8566297a96c9c,河北省邯郸市-货币金融服务-“积信宝”产品和服务,defaultProductThumbnail,积信宝数据产品和服务基于邯郸市住房公积金管理中心住房公积金个人账户信息数据源开发形成，具备核验功能，可服务金融业货币金融核验服务。,51207eef31a811f0a22c0242ac120012,0,面议,预上架
da5d28023b5e4db79c01bf62fdfd764e,河北省邯郸市--货币金融服务-“企业用水”产品和服务,defaultProductThumbnail,企业用水数据产品和服务基于邯郸市供水有限责任公司企业用水数据源开发形成，具备核验功能，可服务金融业货币金融核验服务。,51207eef31a811f0a22c0242ac120012,0,面议,预上架
2b707625437e41fea46823cc3cb54129,河北省张家口市-农业-察北管理区企业设立查询数据集,defaultProductThumbnail,该数据资源为张家口市察北管理区行政审批局在履行企业设立公共服务过程中产生，包含企业设立的具体信息，可用于企业设立与开办。,5e9e70c51b3b4ff2b66abca470f2590b,0,面议,预上架
fe4c4b46ee29432cba83cddd14470686,河北省张家口市-生态保护和环境治理业-怀来县乡镇站点空气质量日均报表查询数据集,defaultProductThumbnail,该数据为张家口市怀来县生态环境局在开展大气污染防治工作中全县17个乡镇空气质量监测点位每日产生的二氧化硫、氮氧化物、PM2.5、PM10、臭氧等污染物监测数据，可用于地区空气质量分析研判。,516cf6b231a811f0a22c0242ac120012,0,面议,预上架
260133a9c60e4db5a1f9fe6e46c0d8b4,河北省张家口市-零售业-阳原县药品经营零售许可查询,defaultProductThumbnail,该数据资源为张家口市阳原县在履行县级权限范围药品经营零售许可领域行政审批事项的审核、证书核发工作中产生，包含企业名称、统一信用代码等信息，可用于对行政许可事项实行清单式管理。,50bddfbe31a811f0a22c0242ac120012,0,面议,预上架
618d9eea5da543c9a9858a82622e56bb,河北省张家口市-道路运输业-尚义县公交站点查询,defaultProductThumbnail,该数据资源为张家口市尚义县瑞祥公交公司车辆日常运营时产生的，包括车辆号牌信息、时刻信息及位置信息，可用于分析居民公共交通出行的规律也是合理调配公交路线的重要基础数据。,50cbc1bd31a811f0a22c0242ac120012,0,面议,预上架
7539b589dac7468a86d10c3afb77d7b9,河北省张家口市-商务服务业 -桥东区个体工商户查询,defaultProductThumbnail,该数据资源为张家口市桥东区数据和政务服务局在履行个体主体行政审批及公共服务职能程中产生，包括统一社会信用代码，状态，注册号，名称等信息，可用于个体主体相关信息的查询。,514a530f31a811f0a22c0242ac120012,0,面议,预上架
0a6073b0c3c041bdabe83cb803ecc31a,河北省张家口市-土木工程建筑业-赤城县公路工程建筑使用查询,defaultProductThumbnail,该数据资源为张家口市赤城县数据和政务服务局在履行公路工程建筑项目审批过程中产生的数据，包括申办项目、经办人、联系电话、批复编号、办结日期、档案号间等信息，可用于公路工程建筑审批场景相关信息的查询。,50a1b21731a811f0a22c0242ac120012,0,面议,预上架
2bf508f5aa5347cb8ad040726e5273b0,河北省张家口市-国家机构-怀安县个人独资企业新设查询数据集,defaultProductThumbnail,该数据资源为怀安县数据和政务服务局在负责个人独资企业新设领域行政审批事项过程中产生，包括办件编号、申报内容、事项名称等信息，可用于查询企业名称、企业类型等业务。,51d6a2ab31a811f0a22c0242ac120012,0,面议,预上架
ac70c222c0d143a0a2421699296c8ec5,河北省张家口市-居民服务业-宣化区火化信息查询,defaultProductThumbnail,该数据资源为张家口市宣化区民政局殡葬管理中心在进行火化登记录入工作职责下产生，包含逝者姓名、证件号码等信息项，可用于查询火化信息的业务场景。,5182539c31a811f0a22c0242ac120012,0,面议,预上架
