auditStatus,auditStatusName,dataProductDescription,dataProductType,dataProductTypeLabel,dataProductTypeName,flag,how,id,industry,industryList,industryListLabel,industryName,industrySectorType,industrySectorTypeLabel,industrySectorTypeList,name,node,productProviderName,productStatus,productStatusName,purchasePrice,rn,sceneCategoryType,sceneCategoryTypeLabel,sceneCategoryTypeList
3,,分析产业和消费的趋势、热力、规模变化，分析区域产业和消费水土变化,2,数据集,,0,,42,"11,13","[11, 13]","[""社会民生"", ""财税金融""]",,1,青易核,,消费和产业经济分析,,青岛融英供应链科技有限公司,2,,,,1,青易核,
3,,"可补全用户给定的在青登记注册企业的基本信息。
用户输入待补全对象的统一社会信用代码（uniscid）。
若待补全对象的统一社会信用代码（uniscid）存在，则is_exist为True，并返回企业名称（entname）、法定代表人（lerep）、成立日期（estdate）、经营状态（entstatus）、企业类型（enttype）、行业门类代码（industry）、注册资本（regcap）、经营范围（busscope）、官网（website），缺失的信息，返回为空。
若待补全对象的统一社会信用代码（uniscid）不存在，则is_exist为False，其余各项信息的返回均为空。",1,API,,0,4,47,"11,13","[11, 13]","[""社会民生"", ""财税金融""]",,1,青易核,,青岛市注册企业基本信息补全,一级审批,青岛华通智能科技研究院,2,,2,,1,青易核,
3,,从企业规模、税务评级、科创能力、经营风险四个维度，对在青注册的在营企业进行综合评分。系统根据对象企业得分在全市企业得分中的相对位次，对其赋予相应等级。,1,API,,0,4,48,"11,13","[11, 13]","[""社会民生"", ""财税金融""]",,1,青易核,,青岛市企业综合评价评级,一级审批,青岛华通智能科技研究院,2,,5,,1,青易核,
3,,"可查询在青登记注册的在营市场主体数量、异常经营企业数量、在青企业的分支机构数量。
用户输入待查询指标的代码（enttype，代码字典见请求参数说明）。
根据用户设定，返回所选范围的指标数值（num）。",1,API,,0,4,46,"11,13","[11, 13]","[""社会民生"", ""财税金融""]",,1,青易核,,青岛市市场主体总量查询,一级审批,青岛华通智能科技研究院,2,,1,,1,青易核,
3,,提供高速公路LINKID、路况状态、平均车速、LINK通行时间。更新频率2分钟。,1,API,,0,6,29,1,[1],"[""地理空间""]",,3,青易险,,高速公路-路况实时,,高德地图,2,,30000~1000000/年,,7,青易行,
3,,交通指数-历史-区域：使用拥堵延时指数评估城市、行政区、高德商圈、特定区域的拥堵程度。接口针对指定区间拥堵指数，从高到低进行排名，支持时段选择（全天、仅早高峰、仅晚高峰、仅平峰）、日期选择（所有日期、仅工作日、仅节假日）。支持top200数据和全量数据两种规格。,1,API,,0,6,6,1,[1],"[""地理空间""]",,3,青易险,,实时交通指数服务-道路区域,,高德地图,2,,70000~290000/年,,7,青易行,
3,,交通指数-实时-道路：使用拥堵延时指数评估城市主要道路拥堵程度。接口依据实时拥堵指数，从高到低进行动态排名，每10分钟更新。支持top200数据和全量数据两种规格。10分钟更新频率。,1,API,,0,6,5,1,[1],"[""地理空间""]",,3,青易险,,实时交通指数服务-道路,,高德地图,2,,70000~290000/年,,7,青易行,
3,,收费站为维度，提供收费站拥堵、流量、事件的运行监测。全量收费站的监测，包括收费站基础信息、流量、事件、拥堵指数。实时支持5分钟。,1,API,,0,6,37,1,[1],"[""地理空间""]",,3,青易险,,高速公路-收费站拥堵监测实时,,高德地图,2,,30000~300000/年,,7,青易行,
3,,主要用于城市规律性出行，剖析城市规律性客流特征，重点针对早晚高峰通勤规律，为解决早晚高峰拥堵，优化城市刚性出行服务，提供数据支持，规律性数据半年。 提供职住表、OD表、OD明细表。更新频率半年更新，每月数据变化不大。,1,API,,0,6,28,1,[1],"[""地理空间""]",,3,青易险,,人地数据-通勤职住OD,,高德地图,2,,300000~500000/年,,7,青易行,
3,,支持整路、路段，获取历史指标包括断面流量、饱和度、在途量等。支持历史1年数据。,1,API,,0,6,36,1,[1],"[""地理空间""]",,3,青易险,,高速公路-流量历史,,高德地图,2,,60000~600000/年,,7,青易行,
3,,实时高速交通事件：LINK/起止桩号/经纬度、事件类型、事件标题、事件描述、发布来源等。包括事件影响人次、范围配套接口。事件2分钟更新，影响人数T+8小时。,1,API,,0,6,31,1,[1],"[""地理空间""]",,3,青易险,,高速公路-事件实时,,高德地图,2,,30000~1000000/年,,7,青易行,
3,,包括高速、国道、省道，获取实时拥堵指数和对应堵点预警服务。预警2分钟更新，拥堵10分钟更新。,1,API,,0,6,33,1,[1],"[""地理空间""]",,3,青易险,,高速公路-拥堵实时,,高德地图,2,,50000~600000/年,,7,青易行,
3,,城市历史每天驾车活力指数。1天更新频率。,1,API,,0,6,17,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-驾车活力指数,,高德地图,2,,130000/年,,7,青易行,
3,,指定路口各进口道转向的历史月均小时级/月均时段级延误指数、服务水平、溢出失衡状态、排队长度、停车次数、进口道名称及方位角等。月更新频率。,1,API,,0,6,21,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-指定信控路口分转向评价-历史天维度,,高德地图,2,,130000/年,,7,青易行,
3,,城市历史天级/汇总交通健康指数及六宫格指标。天级更新。,1,API,,0,6,14,1,[1],"[""地理空间""]",,3,青易险,,评诊治-交通健康指数-城市历史,,高德地图,2,,65000/年,,7,青易行,
3,,提供1年内打包历史路况数据。支持历史1年数据。,1,API,,0,6,30,1,[1],"[""地理空间""]",,3,青易险,,高速公路-路况历史,,高德地图,2,,50000~1000000/年,,7,青易行,
3,,城市/行政区县下所有信控路口历史月日均小时级/月日均时段级延误指数、服务水平、溢出失衡状态、排队长度、停车次数等。月更新频率。,1,API,,0,6,19,1,[1],"[""地理空间""]",,3,青易险,,评诊治-区域信控路口整体评价-城市及行政区月维度,,高德地图,2,,130000/年,,7,青易行,
3,,行政区县实时交通健康指数及六宫格指标。10分钟更新频率。,1,API,,0,6,13,1,[1],"[""地理空间""]",,3,青易险,,评诊治-交通健康指数-行政区县实时,,高德地图,2,,65000/年,,7,青易行,
3,,行政区县历史天级/汇总交通健康指数及六宫格指标。天级更新。,1,API,,0,6,16,1,[1],"[""地理空间""]",,3,青易险,,评诊治-交通健康指数-行政区县历史,,高德地图,2,,65000/年,,7,青易行,
3,,评诊治-通勤-通勤方式分担率。城市/行政区县不同出行方式驾车/公交/地铁/骑步行的通勤人数。月更新频率。,1,API,,0,6,26,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-通勤方式分担率-历史,,高德地图,2,,145000~290000/年,,7,青易行,
3,,省下所有城市历史天级/汇总交通健康指数及六宫格指标。天级更新。,1,API,,0,6,15,1,[1],"[""地理空间""]",,3,青易险,,评诊治-交通健康指数-同省份城市历史,,高德地图,2,,65000/年,,7,青易行,
3,,堵点预警-历史：获取对应城市或区域的历史预警数据。城市历史堵点(主干道以上+200米+4分钟)，支持拥堵长度、时间、概率。,1,API,,0,6,9,1,[1],"[""地理空间""]",,3,青易险,,拥堵预警接口服务-历史研判,,高德地图,2,,100000~200000/年,,7,青易行,
3,,城市/行政区县下所有信控路口历史天小时级/天时段级延误指数、服务水平、溢出失衡状态、排队长度、停车次数等。天更新频率。,1,API,,0,6,18,1,[1],"[""地理空间""]",,3,青易险,,评诊治-区域信控路口整体评价-城市及行政区天维度,,高德地图,2,,130000/年,,7,青易行,
3,,监控指定自定义区域内部当前实时人数，实时人数分布（可以精确到100*100网格），以及画像和热力数据。数据更新频率：区域每个网格的15/60min级达的人数热力。,1,API,,0,6,27,1,[1],"[""地理空间""]",,3,青易险,,人地数据-实时客流,,高德地图,2,,15000~150000/点位/年,,7,青易行,
3,,提供1年内打包历史事件数据。支持历史1年数据。,1,API,,0,6,32,1,[1],"[""地理空间""]",,3,青易险,,高速公路-事件历史,,高德地图,2,,50000~500000/年,,7,青易行,
3,,交通指数-历史-道路：使用拥堵延时指数评估城市主要道路拥堵程度。接口针对指定区间拥堵指数，从高到低进行排名，支持时段选择（全天、仅早高峰、仅晚高峰、仅平峰）、日期选择（所有日期、仅工作日、仅节假日）、道路类型选择（例如高速、国道、环线等）。支持top200数据和全量数据两种规格。,1,API,,0,6,7,1,[1],"[""地理空间""]",,3,青易险,,实时交通指数服务-道路历史,,高德地图,2,,70000~290000/年,,7,青易行,
3,,收费站为维度，提供收费站拥堵、流量、事件的运行监测。全量收费站的监测，包括收费站基础信息、流量、事件、拥堵指数。历史支持3个月查询。,1,API,,0,6,38,1,[1],"[""地理空间""]",,3,青易险,,高速公路-收费站拥堵监测历史,,高德地图,2,,30000~300000/年,,7,青易行,
3,,城市/行政区县下天时段级/月时段级路口转向失衡的直行左转方向的延误指数、排队长度、停车次数等。天更新频率。,1,API,,0,6,23,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-路口单进口道问题诊断-历史--转向失衡,,高德地图,2,,45000/年,,7,青易行,
3,,省下所有城市实时交通健康指数及六宫格指标。10分钟更新频率。,1,API,,0,6,12,1,[1],"[""地理空间""]",,3,青易险,,评诊治-交通健康指数-同省份城市实时,,高德地图,2,,65000/年,,7,青易行,
3,,城市/行政区县下天时段级/月时段级路口转向潮汐的直行左转方向的延误指数、排队长度、停车次数等。天更新频率。,1,API,,0,6,24,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-路口单进口道问题诊断-历史--转向潮汐,,高德地图,2,,45000/年,,7,青易行,
3,,城市实时交通健康指数及六宫格指标。10分钟更新频率。,1,API,,0,6,11,1,[1],"[""地理空间""]",,3,青易险,,评诊治-交通健康指数-城市实时,,高德地图,2,,65000/年,,7,青易行,
3,,评诊治-通勤-区域职住比。行政区县下职人数、住人数。月更新频率。,1,API,,0,6,25,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-通勤职住比与自足性诊断-历史,,高德地图,2,,145000~290000/年,,7,青易行,
3,,城市/行政区县下天时段级/月时段级路口进口道右转低效的右转向延误指数、排队长度、停车次数等。天更新频率。,1,API,,0,6,22,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-路口单进口道问题诊断-历史--右转低效,,高德地图,2,,45000/年,,7,青易行,
3,,堵点预警-详情：获取一个预警对应的详情回放。堵点具体每2分钟拥堵详情，用于回放。,1,API,,0,6,10,1,[1],"[""地理空间""]",,3,青易险,,拥堵预警接口服务-拥堵详情,,高德地图,2,,0配套服务,,7,青易行,
3,,支持整路、路段，获取实时指标包括断面流量、饱和度、在途量等。流量更新频率10分钟。,1,API,,0,6,35,1,[1],"[""地理空间""]",,3,青易险,,高速公路-流量实时,,高德地图,2,,60000~600000/年,,7,青易行,
3,,指定路口各进口道转向的历史天小时级/天时段级延误指数、服务水平、溢出失衡状态、排队长度、停车次数、进口道名称及方位角等。天更新频率。,1,API,,0,6,20,1,[1],"[""地理空间""]",,3,青易险,,评价类服务-指定信控路口分转向评价-历史天维度,,高德地图,2,,130000/年,,7,青易行,
3,,包括高速、国道、省道，获取历史拥堵指数和对应堵点预警服务。支持历史6个月数据。,1,API,,0,6,34,1,[1],"[""地理空间""]",,3,青易险,,高速公路-拥堵历史,,高德地图,2,,10000~300000/年,,7,青易行,
